row_number	total_rows	total_tokens	HARM_CATEGORY_SEXUALLY_EXPLICIT	HARM_CATEGORY_HATE_SPEECH	HARM_CATEGORY_HARASSMENT	HARM_CATEGORY_DANGEROUS_CONTENT
2796	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2797	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2798	3992	116	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2799	3992	111	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2800	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2801	3992	97	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2802	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2803	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2804	3992	85	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2805	3992	127	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2806	3992	122	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2807	3992	124	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2808	3992	129	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2809	3992	97	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2810	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2811	3992	123	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2812	3992	87	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2813	3992	113	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2814	3992	156	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2815	3992	126	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2816	3992	83	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2817	3992	118	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2818	3992	100	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2819	3992	99	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2820	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2821	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2822	3992	99	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2823	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2824	3992	119	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2825	3992	128	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2826	3992	110	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2827	3992	117	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2828	3992	125	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2829	3992	121	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2830	3992	136	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2831	3992	115	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2832	3992	133	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2782	3992	196	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2783	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2784	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2785	3992	75	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2786	3992	78	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2787	3992	88	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2788	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2789	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2790	3992	110	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2791	3992	78	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2792	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2793	3992	84	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2794	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2795	3992	81	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2796	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2797	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2798	3992	116	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2799	3992	111	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2800	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2801	3992	97	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2802	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2803	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2804	3992	85	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2805	3992	127	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2806	3992	122	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2807	3992	124	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2808	3992	129	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2809	3992	97	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2810	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2811	3992	123	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2812	3992	87	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2813	3992	113	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2814	3992	156	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2815	3992	126	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2816	3992	83	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2817	3992	118	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2818	3992	100	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2819	3992	99	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2820	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2821	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2822	3992	99	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2823	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2824	3992	119	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2825	3992	128	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2826	3992	110	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2827	3992	117	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2828	3992	125	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2829	3992	121	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2830	3992	136	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2831	3992	115	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2832	3992	133	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2833	3992	196	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2834	3992	138	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2835	3992	114	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2836	3992	115	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2837	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2838	3992	107	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2839	3992	128	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2840	3992	118	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2841	3992	126	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2842	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2782	3992	125	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2783	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2784	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2785	3992	75	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2786	3992	78	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2787	3992	88	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2788	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2789	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2790	3992	110	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2791	3992	78	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2792	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2793	3992	84	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2794	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2795	3992	81	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2796	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2797	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2798	3992	116	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2799	3992	111	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2800	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2801	3992	97	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2802	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2803	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2804	3992	85	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2805	3992	127	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2806	3992	122	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2807	3992	124	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2808	3992	129	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2809	3992	97	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2810	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2811	3992	123	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2812	3992	87	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2813	3992	113	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2814	3992	156	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2815	3992	126	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2816	3992	83	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2817	3992	118	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2818	3992	100	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2819	3992	99	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2820	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2821	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2822	3992	99	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2823	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2824	3992	119	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2825	3992	128	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2826	3992	110	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2827	3992	117	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2828	3992	125	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2829	3992	121	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2830	3992	136	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2831	3992	115	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2832	3992	133	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2833	3992	196	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2834	3992	138	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2835	3992	114	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2836	3992	115	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2837	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2838	3992	107	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2839	3992	128	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2840	3992	118	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2841	3992	126	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2842	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2843	3992	125	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2844	3992	122	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2845	3992	106	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2846	3992	107	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2847	3992	106	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2848	3992	240	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2849	3992	99	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2850	3992	108	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2851	3992	129	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2852	3992	125	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2853	3992	126	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2854	3992	105	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2855	3992	126	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2856	3992	98	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2857	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2858	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2859	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2860	3992	94	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2861	3992	111	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2862	3992	116	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2863	3992	111	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2864	3992	107	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2865	3992	111	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2810	3992	116	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2811	3992	123	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2812	3992	87	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2813	3992	113	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2814	3992	156	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2815	3992	126	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2816	3992	83	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2817	3992	118	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2818	3992	100	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2819	3992	99	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2820	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2821	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2822	3992	99	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2823	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2824	3992	119	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2825	3992	128	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2826	3992	110	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2827	3992	117	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2828	3992	125	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2829	3992	121	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2830	3992	136	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2831	3992	115	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2832	3992	133	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2833	3992	196	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2834	3992	138	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2835	3992	114	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2836	3992	115	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2837	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2838	3992	107	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2839	3992	128	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2840	3992	118	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2841	3992	126	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2842	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2843	3992	125	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2844	3992	122	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2845	3992	106	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2846	3992	107	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2847	3992	106	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2848	3992	240	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2849	3992	99	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2850	3992	108	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2851	3992	129	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2852	3992	125	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2853	3992	126	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2854	3992	105	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2855	3992	126	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2856	3992	98	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2857	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2858	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2859	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2860	3992	94	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2861	3992	111	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2862	3992	116	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2863	3992	111	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2864	3992	107	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2865	3992	111	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2866	3992	116	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2867	3992	114	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2868	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2869	3992	98	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2870	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2871	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2872	3992	91	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2873	3992	117	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2874	3992	94	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2875	3992	103	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2876	3992	100	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2877	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2878	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2879	3992	100	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2880	3992	104	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2881	3992	86	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2882	3992	123	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2883	3992	112	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2884	3992	111	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2885	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2886	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2887	3992	83	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2888	3992	172	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2889	3992	154	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2890	3992	144	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2891	3992	159	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2892	3992	152	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2893	3992	174	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2894	3992	136	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2895	3992	116	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2896	3992	118	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2897	3992	158	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2898	3992	188	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2899	3992	204	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2900	3992	258	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2901	3992	223	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2902	3992	241	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2903	3992	198	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2904	3992	234	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2905	3992	185	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2906	3992	283	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2907	3992	217	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2908	3992	128	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2909	3992	277	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2910	3992	248	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2911	3992	258	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2912	3992	256	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2913	3992	188	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2914	3992	266	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2915	3992	198	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2916	3992	294	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
